300	-53.290619	0.001868	754.716980
301	-54.241028	0.001650	805.031433
302	-53.299957	0.001723	905.660400
303	-54.802238	0.001427	1308.176147
304	-56.859711	0.001121	1106.918213
305	-56.382378	0.001237	1157.232666
306	-53.581337	0.001658	855.345886
307	-52.455528	0.001847	1257.861694
308	-52.746998	0.001851	1459.119507
309	-51.533947	0.002130	1006.289307
310	-51.142845	0.002278	955.974854
311	-51.202690	0.002281	905.660400
312	-52.270817	0.001962	1106.918213
313	-52.111908	0.001951	1207.547119
314	-54.922478	0.001419	1962.264160
315	-54.438778	0.001550	1106.918213
316	-54.536484	0.001555	1006.289307
317	-54.491486	0.001515	1257.861694
318	-54.380066	0.001523	1056.603760
319	-53.806412	0.001616	1106.918213
320	-55.815720	0.001315	1257.861694
321	-56.723831	0.001171	1509.433960
322	-56.644211	0.001157	1509.433960
323	-56.903282	0.001126	1106.918213
324	-56.158882	0.001232	1106.918213
325	-48.430180	0.002445	1408.805054
326	-56.128967	0.001248	1962.264160
327	-56.569481	0.001189	2113.207520
328	-55.643921	0.001339	1962.264160
329	-54.789627	0.001504	1610.062866
330	-56.244961	0.001174	2113.207520
331	-57.036381	0.001099	1710.691772
332	-56.522934	0.001247	1509.433960
333	-51.890930	0.002034	805.031433
334	-51.827618	0.002092	1207.547119
335	-53.703667	0.001662	1811.320801
336	-53.941086	0.001643	1559.748413
337	-50.887875	0.002258	1459.119507
338	-52.250778	0.001992	1559.748413
339	-52.420464	0.001881	1861.635254
340	-50.554462	0.002339	1408.805054
341	-50.231823	0.002542	805.031433
342	-50.268608	0.002534	1308.176147
343	-48.920231	0.002919	1006.289307
344	-50.210186	0.002476	1308.176147
345	-51.318695	0.002176	1861.635254
346	-50.167309	0.002362	1509.433960
347	-48.441864	0.003011	1358.490601
348	-46.308296	0.003942	1106.918213
349	-47.395649	0.003405	1207.547119
350	-45.613716	0.004344	1106.918213
351	-44.673046	0.004925	905.660400
352	-45.818184	0.004347	704.402527
353	-48.856312	0.002814	1610.062866
354	-45.242085	0.004524	754.716980
355	-42.960846	0.005938	1006.289307
356	-45.301891	0.004716	704.402527
357	-45.355648	0.004274	1157.232666
358	-48.658646	0.002866	1257.861694
359	-47.656322	0.003328	1006.289307
360	-45.913410	0.004310	955.974854
361	-45.613647	0.004072	1056.603760
362	-44.878849	0.004863	553.459106
363	-46.580307	0.003905	805.031433
364	-48.374062	0.003229	855.345886
365	-44.688648	0.004815	754.716980
366	-45.054588	0.004828	553.459106
367	-44.488792	0.004995	654.088074
368	-43.658566	0.005592	452.830200
369	-46.169060	0.003899	855.345886
370	-48.711708	0.002748	1207.547119
371	-51.169796	0.002190	1006.289307
372	-48.921921	0.002828	1207.547119
373	-49.099308	0.002883	1006.289307
374	-46.589531	0.003684	553.459106
375	-45.218567	0.004655	301.886780
376	-44.813820	0.004755	402.515717
377	-32.057999	0.015809	1610.062866
378	-27.008278	0.034217	1861.635254
379	-26.432877	0.034652	2113.207520
380	-25.126352	0.040501	2364.779785
381	-26.475298	0.035283	1962.264160
382	-25.198095	0.041130	2264.150879
383	-26.130394	0.038202	1710.691772
384	-25.415228	0.039446	2113.207520
385	-25.998964	0.038330	1710.691772
386	-24.981976	0.042856	1962.264160
387	-24.376547	0.047896	1761.006348
388	-23.110487	0.056469	1911.949707
389	-21.579208	0.064384	1761.006348
390	-20.219807	0.077772	1459.119507
391	-22.356457	0.058108	1459.119507
392	-22.794094	0.054808	1559.748413
393	-22.609632	0.060931	905.660400
394	-20.077364	0.083687	754.716980
395	-20.405285	0.076229	855.345886
396	-20.693581	0.071076	955.974854
397	-22.392967	0.061756	704.402527
398	-23.214668	0.055218	754.716980
399	-24.262882	0.049057	654.088074
400	-26.440666	0.036056	754.716980
401	-32.317657	0.017597	955.974854
402	-36.932884	0.012244	1106.918213
403	-40.665073	0.007359	2716.981201
404	-43.673630	0.005371	2716.981201
405	-42.824173	0.005769	2465.408691
406	-43.751266	0.005251	1006.289307
407	-45.313702	0.004386	855.345886
408	-47.934002	0.002908	603.773560
409	-51.405102	0.002227	754.716980
410	-47.106201	0.003504	754.716980
411	-45.785133	0.003596	603.773560
412	-48.309700	0.002967	955.974854
413	-35.617302	0.011663	603.773560
414	-30.528963	0.022962	452.830200
415	-30.792963	0.020973	955.974854
416	-30.904572	0.021042	1006.289307
